Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,Style#2 | [4yrs] W-42cm (armpit-to-armpit) X L-48cm,,,,,BGOD002,240.0,shopify,1,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/2_e41324a6-44d1-48b4-bf22-18b7339174a9.png?v=1642304187,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/5_af5f1148-3854-4f8c-95f0-195cfa52f21b.png?v=1642304187,g,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,Style#3 | [6yrs] W-45cm (armpit-to-armpit) X L-52cm,,,,,BGOD003,240.0,shopify,1,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/3_d7b8c73c-d0f3-4801-afcb-c59eab812bfc.png?v=1642304187,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/8_625babee-ca22-43c5-953e-a209ab1f497f.png?v=1642304187,g,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,Style#4 | [8yrs] W-47cm (armpit-to-armpit) X L-61cm,,,,,BGOD004,240.0,shopify,1,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/4_c3251756-9a4d-48ff-951e-76f7a26759c9.png?v=1642304187,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/11_8542496b-b65c-4864-9f3c-1c92f4f83c1f.png?v=1642304189,g,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,Style#5 | [10yrs] W-56cm (armpit-to-armpit) X L-71cm,,,,,BGOD005,240.0,shopify,1,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/5_af5f1148-3854-4f8c-95f0-195cfa52f21b.png?v=1642304187,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/14_6bf2719e-7042-4c56-8c4e-370c8656559d.png?v=1642304189,g,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/6_6913086b-415f-4d5d-8a45-f7da8db94d8b.png?v=1642304187,6,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/7_b3d9fe9b-bdd6-4b03-8053-5d2f54a8b4a6.png?v=1642304187,7,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/8_625babee-ca22-43c5-953e-a209ab1f497f.png?v=1642304187,8,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/9_24acf422-9dff-4e5b-a89c-c60d180f6b4a.png?v=1642304188,9,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/10_97b3c3b0-db75-420d-91cd-1deb3975cae6.png?v=1642304189,10,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/11_8542496b-b65c-4864-9f3c-1c92f4f83c1f.png?v=1642304189,11,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/12_46d14221-6b55-40ce-b0c5-f3bfcde1e13a.png?v=1642304189,12,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/13_fd2ff52f-16d3-4d4c-ad8e-3b6df8e650cc.png?v=1642304189,13,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/14_6bf2719e-7042-4c56-8c4e-370c8656559d.png?v=1642304189,14,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15_62157532-15ae-43e9-b98c-e8617b1831ca.png?v=1642304189,15,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-black-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/16_860ee3fe-02a6-4e99-b070-a387e3f02c21.png?v=1642304189,16,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,"Black Otomí Dress ( Sleeveless, for Girls [2-10years])","<p>Black manta dress with machine embroidered typical otmí  patterns by our Mexican artisans. Patterns are one-sided, and cover the top and the lower parts of the dress. The top of the dress has a flounce.</p>
<p><strong>Sizes:</strong></p>
<p><span data-mce-fragment=""1"">[2yrs] W-31cm (armpit-to-armpit) X L-43cm</span></p>
<p><span>[4yrs] W-42cm (armpit-to-armpit) X L-48cm</span></p>
<p><span> [6yrs] W-45cm (armpit-to-armpit) X L-52cm</span></p>
<p><span> [8yrs] W-47cm (armpit-to-armpit) X L-61cm</span></p>
<p><span>[10yrs] W-56cm (armpit-to-armpit) X L-71cm</span></p>",Mercadito Mexicano,,"","",true,Tamaño,Style #1 | [2yrs] W-31cm (armpit-to-armpit) X L-43cm,,,,,BGOD001,240.0,shopify,1,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/1_54eecf67-efdc-427c-8aed-6d8951239bda.png?v=1642303899,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/3_fc24c45a-bf97-493a-a681-0ac8d9687f26.png?v=1642303903,g,,,,,active
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,Style#2 | [4yrs] W-42cm (armpit-to-armpit) X L-48cm,,,,,BGOD002,240.0,shopify,1,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/2_ce6e3265-6513-4477-93d0-dacdf39b0ea0.png?v=1642303903,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/6_a150d4bc-ee0e-4e39-be64-207db75525f5.png?v=1642303903,g,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,Style#3 | [6yrs] W-45cm (armpit-to-armpit) X L-52cm,,,,,BGOD003,240.0,shopify,1,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/3_fc24c45a-bf97-493a-a681-0ac8d9687f26.png?v=1642303903,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/9_3f531618-c2ca-4ace-828b-1566bd5a5d16.png?v=1642303903,g,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,Style#4 | [8yrs] W-47cm (armpit-to-armpit) X L-61cm,,,,,BGOD004,240.0,shopify,1,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/4_b83b34c3-d0bf-4418-8e1d-063e50e2473b.png?v=1642303903,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/12_211ded47-9e4e-4476-8d55-9f509296fc16.png?v=1642303903,g,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,Style#5 | [10yrs] W-56cm (armpit-to-armpit) X L-71cm,,,,,BGOD005,240.0,shopify,1,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/5_5fa1c1aa-557f-4142-b8ec-61bdafe201a5.png?v=1642303903,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15_12717e7b-a676-47ca-98b1-cdd93fa8f557.png?v=1642303903,g,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/6_a150d4bc-ee0e-4e39-be64-207db75525f5.png?v=1642303903,6,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/7_8d5fe730-1f22-4e39-bcc7-0c3113dd452e.png?v=1642303903,7,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/8_68247abe-2c94-4892-b166-3ff22117187b.png?v=1642303903,8,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/9_3f531618-c2ca-4ace-828b-1566bd5a5d16.png?v=1642303903,9,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/10_bf0d937f-4d84-4e1e-b9f4-3eb6b1a8cd73.png?v=1642303903,10,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/11_43365f55-1bd0-48cd-9ba8-d71d956b4653.png?v=1642303903,11,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/12_211ded47-9e4e-4476-8d55-9f509296fc16.png?v=1642303903,12,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/13_e090fc8c-a497-4166-b084-aee8aff950e7.png?v=1642303903,13,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/14_5738b630-53cd-47ae-b4dd-32e785e3a3a7.png?v=1642303903,14,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15_12717e7b-a676-47ca-98b1-cdd93fa8f557.png?v=1642303903,15,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/16_3decb575-7c14-44d7-a0ce-f9c16a3dac53.png?v=1642303903,16,,,,,,,,,,,,,,,,,,,,,,,,
copia-de-otomi-dress-sleeveless-for-girls-2-10years,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/17_abe72611-b79e-4eea-9803-ca179e173a4c.png?v=1642303903,17,,,,,,,,,,,,,,,,,,,,,,,,
otomi-dress-sleeveless-for-girls,"Otomí Dress ( Sleeveless, for Girls [2-10years])","<p>White <span data-mce-fragment=""1"">manta dress with machine embroidered typical otmí  patterns by our Mexican artisans. Patterns are one-sided, and cover </span><span data-mce-fragment=""1"">the top and the lower parts of the dress. The top of the dress has a flounce.</span></p>
<p>Manta (100% cotton)</p>
<p><strong>Sizes:</strong></p>
<p><span data-mce-fragment=""1"">[2yrs] W-31cm (armpit-to-armpit) X L-43cm</span></p>
<p><span>[4yrs] W-42cm (armpit-to-armpit) X L-48cm</span></p>
<p><span> [6yrs] W-45cm (armpit-to-armpit) X L-52cm</span></p>
<p><span> [8yrs] W-47cm (armpit-to-armpit) X L-61cm</span></p>
<p><span>[10yrs] W-56cm (armpit-to-armpit) X L-71cm</span></p>",Mercadito Mexicano,,"","",true,Tamaño,Style #1 | [2yrs] W-31cm (armpit-to-armpit) X L-43cm,,,,,GOD001,240.0,shopify,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/1_98806be4-ef99-4df8-80fb-fc67f8b62d0d.png?v=1642302937,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/3_77c65b80-f8a2-4e18-b3bd-c021d6f22340.png?v=1642302942,g,,,,,active
otomi-dress-sleeveless-for-girls,,,,,,,,,Style#2 | [4yrs] W-42cm (armpit-to-armpit) X L-48cm,,,,,GOD002,240.0,shopify,1,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/2_bfbd4b16-625b-4c20-8679-5a9f57bc824b.png?v=1642302941,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/6_d22f8d9c-3d13-47d0-8f11-4b5f5e0f524a.png?v=1642302942,g,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,Style#3 | [6yrs] W-45cm (armpit-to-armpit) X L-52cm,,,,,GOD003,240.0,shopify,1,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/3_77c65b80-f8a2-4e18-b3bd-c021d6f22340.png?v=1642302942,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/9_de2b8137-03cc-4463-9e46-1bcaee88853c.png?v=1642302942,g,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,Style#4 | [8yrs] W-47cm (armpit-to-armpit) X L-61cm,,,,,GOD004,240.0,shopify,1,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/4_906a0aed-cdc5-46aa-9d33-9a08e39999b9.png?v=1642302942,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/12_e041a522-831f-4a36-81f3-557d4cc08ac6.png?v=1642302942,g,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,Style#5 | [10yrs] W-56cm (armpit-to-armpit) X L-71cm,,,,,GOD005,240.0,shopify,1,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/5_bd37fa91-4257-4ab1-b347-10558bd9589c.png?v=1642302942,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15_4281872d-67a8-43d7-becc-ce0c336abbf9.png?v=1642302942,g,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/6_d22f8d9c-3d13-47d0-8f11-4b5f5e0f524a.png?v=1642302942,6,,,,,,,,,,,,,,,,,,,,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/7_3e813396-072a-47b6-bc55-88fe50f89669.png?v=1642302942,7,,,,,,,,,,,,,,,,,,,,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/8_123a5c00-2877-4f19-a8f7-195be2326aa6.png?v=1642302942,8,,,,,,,,,,,,,,,,,,,,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/9_de2b8137-03cc-4463-9e46-1bcaee88853c.png?v=1642302942,9,,,,,,,,,,,,,,,,,,,,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/10_dc31bcf7-75c7-49e1-ada3-0cee344678a3.png?v=1642302942,10,,,,,,,,,,,,,,,,,,,,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/11_91e5d695-7ced-442b-8d20-ce062166ce8c.png?v=1642302942,11,,,,,,,,,,,,,,,,,,,,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/12_e041a522-831f-4a36-81f3-557d4cc08ac6.png?v=1642302942,12,,,,,,,,,,,,,,,,,,,,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/13_d14bcb5a-0d2b-4120-a7f9-e60aeb7c3e56.png?v=1642302942,13,,,,,,,,,,,,,,,,,,,,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/14_fc932298-18eb-4545-9c21-5f60697d05ed.png?v=1642302942,14,,,,,,,,,,,,,,,,,,,,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15_4281872d-67a8-43d7-becc-ce0c336abbf9.png?v=1642302942,15,,,,,,,,,,,,,,,,,,,,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/16_a9fb6518-6b42-4944-801e-12c3830ed867.png?v=1642302942,16,,,,,,,,,,,,,,,,,,,,,,,,
otomi-dress-sleeveless-for-girls,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/17_0b521bfa-3582-401c-a4d6-6e942f769271.png?v=1642302942,17,,,,,,,,,,,,,,,,,,,,,,,,
daisy-flower-dress,"Daisy Flower Dress (Sleeveless, for Girls[ 2-12 years)","<p>Daisy Flower Dress, with floral embroidery on the chest and the lower part. The finishigs and embroidery are hand-made by our artisans from Chiapas.</p>
<p>Manta (100% cotton)</p>
<p><strong>Sizes: </strong></p>
<p><span>[2-4years] W-29cm(armpit-to-armpit) X L-50cm</span></p>
<p><span>[4-6years] W-36cm(armpit-to-armpit) X L-63cm</span></p>
<p><span>[6-8yrs] W-35cm (armpit-to-armpit) X L-69cm</span></p>
<p><span>[8-10yrs] W-38cm (armpit-to-armpit) X L-75cm</span></p>
<p><span>[10-12yrs] W-40cm (armpit-to-armpit) X L-81cm</span></p>",Mercadito Mexicano,,"","",true,Color,Black | [2-4years] W-29cm(armpit-to-armpit) X L-50cm,,,,,DFD001,240.0,shopify,1,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/1_b7ec080a-2722-43f4-9e87-842afb354e30.png?v=1642286941,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/2_dfb9ede9-e156-4756-a230-052c7bb68bf0.png?v=1642286946,g,,,,,active
daisy-flower-dress,,,,,,,,,Mustard Yellow | [2-4years] W-29cm(armpit-to-armpit) X L-50cm,,,,,DFD002,240.0,shopify,1,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/2_dfb9ede9-e156-4756-a230-052c7bb68bf0.png?v=1642286946,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/4_92c33cd2-3603-40c4-b06a-313c8839aa34.png?v=1642286946,g,,,,,
daisy-flower-dress,,,,,,,,,Dark Blue | [4-6years] W-36cm(armpit-to-armpit) X L-63cm,,,,,DFD003,240.0,shopify,1,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/3_c2139730-fc0a-4289-9507-d5fa51e1cf70.png?v=1642286946,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/6_fd9fb6fa-a7a2-4127-a053-c7764722bd57.png?v=1642286946,g,,,,,
daisy-flower-dress,,,,,,,,,Turquoise | [4-6years] W-33cm(armpit-to-armpit) X L-63cm,,,,,DFD004,240.0,shopify,1,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/4_92c33cd2-3603-40c4-b06a-313c8839aa34.png?v=1642286946,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/8_c71fd719-2850-432d-b4c1-ebf795c2ea4c.png?v=1642286946,g,,,,,
daisy-flower-dress,,,,,,,,,Green | [6-8yrs] W-35cm (armpit-to-armpit) X L-69cm,,,,,DFD005,240.0,shopify,1,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/5_ffdb1e6e-34d2-40ea-8ef0-4c36d2f28de2.png?v=1642286946,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/10_a6803a51-b89a-4e0f-8097-4d1115eb6873.png?v=1642286947,g,,,,,
daisy-flower-dress,,,,,,,,,Fuchsia | [6-8yrs] W-35cm (armpit-to-armpit) X L-69cm,,,,,DFD006,240.0,shopify,0,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/6_fd9fb6fa-a7a2-4127-a053-c7764722bd57.png?v=1642286946,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/12_f26374d6-1af7-4973-96da-1ab8cab2142a.png?v=1642286947,g,,,,,
daisy-flower-dress,,,,,,,,,Light Blue |  [8-10yrs] W-38cm (armpit-to-armpit) X L-75cm,,,,,DFD007,240.0,shopify,0,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/7_db9988ea-7d7d-4ac1-9b89-d2561ded65b7.png?v=1642286946,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/14_df486644-2dcc-46bd-9398-9a76161e339b.png?v=1642286947,g,,,,,
daisy-flower-dress,,,,,,,,,White | [8-10yrs] W-38cm (armpit-to-armpit) X L-75cm,,,,,DFD008,240.0,shopify,1,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/8_c71fd719-2850-432d-b4c1-ebf795c2ea4c.png?v=1642286946,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/16_dd78666b-3ad1-4c59-bdde-56f5d824c023.png?v=1642286947,g,,,,,
daisy-flower-dress,,,,,,,,,Red | [10-12yrs] W-40cm (armpit-to-armpit) X L-81cm,,,,,DFD009,240.0,shopify,1,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/9_9214af90-ad3b-4192-824b-213f1279c73e.png?v=1642286946,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/20.png?v=1642286947,g,,,,,
daisy-flower-dress,,,,,,,,,Orange |  [10-12yrs] W-44cm (armpit-to-armpit) X L-81cm,,,,,DFD010,240.0,shopify,1,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/10_a6803a51-b89a-4e0f-8097-4d1115eb6873.png?v=1642286947,10,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/18.png?v=1642286947,g,,,,,
daisy-flower-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/11_f3eb851e-e4bf-4251-bb34-c5e180d0ef5e.png?v=1642286947,11,,,,,,,,,,,,,,,,,,,,,,,,
daisy-flower-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/12_f26374d6-1af7-4973-96da-1ab8cab2142a.png?v=1642286947,12,,,,,,,,,,,,,,,,,,,,,,,,
daisy-flower-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/13_ae76aeff-1e0e-4598-909a-02014a0800f6.png?v=1642286947,13,,,,,,,,,,,,,,,,,,,,,,,,
daisy-flower-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/14_df486644-2dcc-46bd-9398-9a76161e339b.png?v=1642286947,14,,,,,,,,,,,,,,,,,,,,,,,,
daisy-flower-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15_04cce4a2-555f-494e-85b7-ef5501471733.png?v=1642286947,15,,,,,,,,,,,,,,,,,,,,,,,,
daisy-flower-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/16_dd78666b-3ad1-4c59-bdde-56f5d824c023.png?v=1642286947,16,,,,,,,,,,,,,,,,,,,,,,,,
daisy-flower-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/17.png?v=1642286947,17,,,,,,,,,,,,,,,,,,,,,,,,
daisy-flower-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/18.png?v=1642286947,18,,,,,,,,,,,,,,,,,,,,,,,,
daisy-flower-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/19.png?v=1642286947,19,,,,,,,,,,,,,,,,,,,,,,,,
daisy-flower-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/20.png?v=1642286947,20,,,,,,,,,,,,,,,,,,,,,,,,
daisy-flower-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/21.png?v=1642286948,21,,,,,,,,,,,,,,,,,,,,,,,,
